learning_rate,n_estimators,subsample,min_samples_split,max_depth,max_features,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,Precedence
0.1,25.0,0.25,2.0,96.0,0.25,0.628101,0.0392,-0.003848,0.176039,0.295201,0.274467,,,,0.01,42.0,1574.0
0.1,25.0,0.25,2.0,48.0,0.4,0.653081,-0.047728,-0.112926,0.170024,0.308267,0.288994,,,,0.03,42.0,1575.0
0.0001,50.0,0.25,2.0,48.0,0.25,0.003116,-0.008333,-0.047218,0.288216,0.302415,0.280333,,,,0.02,42.0,1576.0
0.01,100.0,0.25,2.0,48.0,0.25,0.443955,0.04614,0.037979,0.215254,0.294133,0.268688,,,,0.04,42.0,1577.0
0.01,50.0,0.4,2.0,48.0,0.25,0.378727,0.046618,0.05072,0.227529,0.29406,0.266903,,,,0.03,42.0,1578.0
0.01,50.0,0.25,4.0,48.0,0.25,0.25335,0.01478,-0.002869,0.249433,0.298929,0.274333,,,,0.02,42.0,1579.0
0.01,50.0,0.25,2.0,24.0,0.25,0.260018,0.027144,0.004317,0.248317,0.297048,0.273348,,,,0.02,42.0,1580.0
0.01,50.0,0.25,2.0,96.0,0.25,0.260018,0.027144,0.004317,0.248317,0.297048,0.273348,,,,0.02,42.0,1581.0
0.01,50.0,0.25,2.0,48.0,0.4,0.245862,0.053209,-0.022986,0.250681,0.293041,0.277071,,,,0.03,42.0,1582.0
0.0001,25.0,0.4,2.0,48.0,0.25,0.002379,-0.008544,-0.047286,0.288323,0.302447,0.280342,,,,0.02,42.0,1583.0
0.01,25.0,0.55,2.0,48.0,0.25,0.263701,0.023554,0.018583,0.247698,0.297595,0.271383,,,,0.02,42.0,1584.0
0.01,25.0,0.4,4.0,48.0,0.25,0.199448,0.037775,0.019827,0.25828,0.29542,0.271211,,,,0.01,42.0,1585.0
0.01,25.0,0.4,2.0,24.0,0.25,0.212587,0.024227,0.011296,0.256152,0.297493,0.272389,,,,0.02,42.0,1586.0
0.01,25.0,0.4,2.0,96.0,0.25,0.212587,0.024227,0.011296,0.256152,0.297493,0.272389,,,,0.02,42.0,1587.0
0.01,25.0,0.4,2.0,48.0,0.4,0.211341,0.026912,0.006136,0.256354,0.297083,0.273098,,,,0.02,42.0,1588.0
0.0001,25.0,0.25,2.0,24.0,0.25,0.001371,-0.008615,-0.047665,0.288468,0.302458,0.280393,,,,0.01,42.0,1589.0
0.01,25.0,0.25,4.0,24.0,0.25,0.122854,-0.001954,-0.028339,0.270354,0.301457,0.277795,,,,0.01,42.0,1590.0
0.01,25.0,0.25,2.0,12.0,0.25,0.133765,0.023142,-0.01254,0.268667,0.297658,0.275652,,,,0.01,42.0,1591.0
0.01,25.0,0.25,2.0,24.0,0.4,0.122106,0.00888,-0.028748,0.270469,0.299823,0.27785,,,,0.01,42.0,1592.0
0.0001,25.0,0.25,2.0,96.0,0.25,0.001371,-0.008615,-0.047665,0.288468,0.302458,0.280393,,,,0.01,42.0,1593.0
0.01,25.0,0.25,4.0,96.0,0.25,0.122854,-0.001954,-0.028339,0.270354,0.301457,0.277795,,,,0.01,42.0,1594.0
0.01,25.0,0.25,2.0,192.0,0.25,0.13256,0.01738,-0.026718,0.268854,0.298535,0.277576,,,,0.01,42.0,1595.0
0.01,25.0,0.25,2.0,96.0,0.4,0.122106,0.00888,-0.028748,0.270469,0.299823,0.27785,,,,0.01,42.0,1596.0
0.0001,25.0,0.25,64.0,48.0,1.0,-0.0,-0.008979,-0.048012,0.288666,0.302512,0.280439,,,,0.01,42.0,1597.0
0.1,25.0,0.25,64.0,48.0,1.0,-0.00244,-0.002259,-0.027954,0.289018,0.301503,0.277743,,,,0.01,42.0,1598.0
0.01,50.0,0.25,64.0,48.0,1.0,-0.000134,-0.00702,-0.042872,0.288686,0.302219,0.279751,,,,0.01,42.0,1599.0
0.01,25.0,0.4,64.0,48.0,1.0,0.016209,-0.004611,-0.050276,0.286317,0.301857,0.280742,,,,0.01,42.0,1600.0
0.01,25.0,0.25,32.0,48.0,1.0,0.036263,0.001088,-0.043052,0.283384,0.300999,0.279775,,,,0.01,42.0,1601.0
0.01,25.0,0.25,64.0,24.0,1.0,-0.000111,-0.007186,-0.043322,0.288682,0.302244,0.279811,,,,0.01,42.0,1602.0
0.01,25.0,0.25,64.0,96.0,1.0,-0.000111,-0.007186,-0.043322,0.288682,0.302244,0.279811,,,,0.01,42.0,1603.0
0.01,25.0,0.25,64.0,48.0,0.85,-0.000111,-0.007186,-0.043322,0.288682,0.302244,0.279811,,,,0.01,42.0,1604.0
1e-06,25.0,0.25,64.0,48.0,1.0,-0.0,-0.009,-0.048066,0.288666,0.302516,0.280447,,,,0.01,42.0,1605.0
0.0001,50.0,0.25,64.0,48.0,1.0,-0.0,-0.008973,-0.047998,0.288666,0.302512,0.280438,,,,0.01,42.0,1606.0
0.0001,25.0,0.4,64.0,48.0,1.0,0.000166,-0.008954,-0.048087,0.288642,0.302509,0.280449,,,,0.01,42.0,1607.0
0.0001,25.0,0.25,32.0,48.0,1.0,0.00038,-0.00889,-0.048003,0.288611,0.302499,0.280438,,,,0.01,42.0,1608.0
0.0001,25.0,0.25,64.0,24.0,1.0,-0.0,-0.008979,-0.048012,0.288666,0.302512,0.280439,,,,0.01,42.0,1609.0
0.0001,25.0,0.25,64.0,96.0,1.0,-0.0,-0.008979,-0.048012,0.288666,0.302512,0.280439,,,,0.01,42.0,1610.0
0.0001,25.0,0.25,64.0,48.0,0.85,-0.0,-0.008979,-0.048012,0.288666,0.302512,0.280439,,,,0.01,42.0,1611.0
1.0,25.0,0.25,64.0,48.0,1.0,-0.062575,-0.020996,-0.001967,0.297561,0.304309,0.27421,,,,0.01,42.0,1612.0
0.1,50.0,0.25,64.0,48.0,1.0,-0.001578,-0.003226,-0.031465,0.288894,0.301649,0.278217,,,,0.01,42.0,1613.0
0.1,25.0,0.4,64.0,48.0,1.0,0.121819,0.031659,-0.084033,0.270513,0.296358,0.285218,,,,0.01,42.0,1614.0
0.1,25.0,0.25,32.0,48.0,1.0,0.251496,0.052673,0.030492,0.249743,0.293124,0.269731,,,,0.01,42.0,1615.0
0.1,25.0,0.25,64.0,24.0,1.0,-0.00244,-0.002259,-0.027954,0.289018,0.301503,0.277743,,,,0.01,42.0,1616.0
0.1,25.0,0.25,64.0,96.0,1.0,-0.00244,-0.002259,-0.027954,0.289018,0.301503,0.277743,,,,0.01,42.0,1617.0
0.1,25.0,0.25,64.0,48.0,0.85,-0.00244,-0.002259,-0.027954,0.289018,0.301503,0.277743,,,,0.01,42.0,1618.0
0.01,100.0,0.25,64.0,48.0,1.0,-0.000149,-0.006919,-0.042595,0.288688,0.302203,0.279714,,,,0.02,42.0,1619.0
0.01,50.0,0.4,64.0,48.0,1.0,0.039261,-0.001745,-0.046049,0.282943,0.301426,0.280177,,,,0.01,42.0,1620.0
0.01,50.0,0.25,32.0,48.0,1.0,0.072193,0.007236,-0.0367,0.278051,0.300072,0.278922,,,,0.01,42.0,1621.0
0.01,50.0,0.25,64.0,24.0,1.0,-0.000134,-0.00702,-0.042872,0.288686,0.302219,0.279751,,,,0.01,42.0,1622.0
0.01,50.0,0.25,64.0,96.0,1.0,-0.000134,-0.00702,-0.042872,0.288686,0.302219,0.279751,,,,0.01,42.0,1623.0
0.01,50.0,0.25,64.0,48.0,0.85,-0.000134,-0.00702,-0.042872,0.288686,0.302219,0.279751,,,,0.01,42.0,1624.0
0.01,25.0,0.55,64.0,48.0,1.0,0.051616,0.002498,-0.041683,0.281118,0.300787,0.279591,,,,0.01,42.0,1625.0
0.01,25.0,0.4,32.0,48.0,1.0,0.054712,0.014476,-0.032661,0.280658,0.298976,0.278378,,,,0.01,42.0,1626.0
0.01,25.0,0.4,64.0,24.0,1.0,0.016209,-0.004611,-0.050276,0.286317,0.301857,0.280742,,,,0.01,42.0,1627.0
0.01,25.0,0.4,64.0,96.0,1.0,0.016209,-0.004611,-0.050276,0.286317,0.301857,0.280742,,,,0.01,42.0,1628.0
0.01,25.0,0.4,64.0,48.0,0.85,0.041931,0.013489,-0.025587,0.28255,0.299125,0.277423,,,,0.01,42.0,1629.0
0.01,25.0,0.25,16.0,48.0,1.0,0.063956,0.001989,-0.033705,0.279283,0.300864,0.278519,,,,0.01,42.0,1630.0
0.01,25.0,0.25,32.0,24.0,1.0,0.036263,0.001088,-0.043052,0.283384,0.300999,0.279775,,,,0.01,42.0,1631.0
0.01,25.0,0.25,32.0,96.0,1.0,0.036263,0.001088,-0.043052,0.283384,0.300999,0.279775,,,,0.01,42.0,1632.0
0.01,25.0,0.25,32.0,48.0,0.85,0.0422,0.008857,-0.030508,0.28251,0.299827,0.278088,,,,0.01,42.0,1633.0
0.01,25.0,0.25,64.0,24.0,0.85,-0.000111,-0.007186,-0.043322,0.288682,0.302244,0.279811,,,,0.01,42.0,1634.0
0.01,25.0,0.25,64.0,192.0,1.0,-0.000111,-0.007186,-0.043322,0.288682,0.302244,0.279811,,,,0.01,42.0,1635.0
0.01,25.0,0.25,64.0,96.0,0.85,-0.000111,-0.007186,-0.043322,0.288682,0.302244,0.279811,,,,0.01,42.0,1636.0
0.01,25.0,0.25,64.0,48.0,0.7,-0.000111,-0.007186,-0.043322,0.288682,0.302244,0.279811,,,,0.01,42.0,1637.0
0.0001,25.0,1.0,2.0,48.0,1.0,0.004987,-0.008788,-0.047646,0.287946,0.302484,0.28039,,,,0.01,42.0,1638.0
0.1,25.0,1.0,2.0,48.0,1.0,0.994597,-0.036699,-0.138626,0.021218,0.30664,0.292312,,,,0.01,42.0,1639.0
0.01,50.0,1.0,2.0,48.0,1.0,0.633809,0.036247,-0.010551,0.174683,0.295655,0.275382,,,,0.02,42.0,1640.0
0.01,25.0,0.85,2.0,48.0,1.0,0.354486,0.013107,-0.001726,0.231926,0.299183,0.274177,,,,0.01,42.0,1641.0
0.01,25.0,1.0,4.0,48.0,1.0,0.360548,0.020009,-0.001447,0.230834,0.298135,0.274138,,,,0.01,42.0,1642.0
0.01,25.0,1.0,2.0,24.0,1.0,0.394895,0.003681,-0.021103,0.224549,0.300608,0.276816,,,,0.01,42.0,1643.0
0.01,25.0,1.0,2.0,96.0,1.0,0.394895,0.003681,-0.021103,0.224549,0.300608,0.276816,,,,0.01,42.0,1644.0
0.01,25.0,1.0,2.0,48.0,0.85,0.394895,-0.021851,0.009273,0.224549,0.304436,0.272667,,,,0.11,42.0,1645.0
0.0001,50.0,1.0,2.0,48.0,1.0,0.009948,-0.008128,-0.047285,0.287227,0.302385,0.280342,,,,0.03,42.0,1646.0
0.1,50.0,1.0,2.0,48.0,1.0,0.999723,-0.03648,-0.146452,0.004802,0.306607,0.293315,,,,0.02,42.0,1647.0
0.01,100.0,1.0,2.0,48.0,1.0,0.865804,0.044004,-0.005283,0.105747,0.294463,0.274663,,,,0.04,42.0,1648.0
0.01,50.0,0.85,2.0,48.0,1.0,0.586059,0.045539,0.027385,0.185723,0.294226,0.270163,,,,0.02,42.0,1649.0
0.01,50.0,1.0,4.0,48.0,1.0,0.592765,0.061246,0.024265,0.184212,0.291795,0.270596,,,,0.02,42.0,1650.0
0.01,50.0,1.0,2.0,24.0,1.0,0.633807,0.035752,-0.011816,0.174683,0.295731,0.275554,,,,0.02,42.0,1651.0
0.01,50.0,1.0,2.0,96.0,1.0,0.633809,0.036247,-0.010551,0.174683,0.295655,0.275382,,,,0.02,42.0,1652.0
0.01,50.0,1.0,2.0,48.0,0.85,0.633809,-0.069404,-0.001174,0.174683,0.311439,0.274101,,,,0.2,42.0,1653.0
0.0001,25.0,0.85,2.0,48.0,1.0,0.004338,-0.008756,-0.047425,0.28804,0.302479,0.280361,,,,0.01,42.0,1654.0
0.1,25.0,0.85,2.0,48.0,1.0,0.988064,0.120934,0.040299,0.031537,0.282366,0.268364,,,,0.01,42.0,1655.0
0.01,25.0,0.7,2.0,48.0,1.0,0.318667,0.025834,0.003704,0.238274,0.297248,0.273432,,,,0.01,42.0,1656.0
0.01,25.0,0.85,4.0,48.0,1.0,0.324703,0.037429,-0.027965,0.237216,0.295473,0.277744,,,,0.01,42.0,1657.0
0.01,25.0,0.85,2.0,24.0,1.0,0.354631,0.012649,-0.004985,0.2319,0.299253,0.274622,,,,0.01,42.0,1658.0
0.01,25.0,0.85,2.0,96.0,1.0,0.354486,0.013107,-0.001726,0.231926,0.299183,0.274177,,,,0.01,42.0,1659.0
0.01,25.0,0.85,2.0,48.0,0.85,0.35544,0.023983,0.022773,0.231754,0.29753,0.270803,,,,0.09,42.0,1660.0
0.0001,25.0,1.0,4.0,48.0,1.0,0.00445,-0.008673,-0.047509,0.288023,0.302467,0.280372,,,,0.01,42.0,1661.0
0.1,25.0,1.0,4.0,48.0,1.0,0.989404,-0.12778,-0.043935,0.029715,0.319826,0.279893,,,,0.01,42.0,1662.0
0.01,25.0,1.0,8.0,48.0,1.0,0.30269,0.021417,-0.002965,0.241051,0.297921,0.274346,,,,0.01,42.0,1663.0
0.01,25.0,1.0,4.0,24.0,1.0,0.360548,0.020009,-0.001447,0.230834,0.298135,0.274138,,,,0.01,42.0,1664.0
0.01,25.0,1.0,4.0,96.0,1.0,0.360548,0.020009,-0.001447,0.230834,0.298135,0.274138,,,,0.01,42.0,1665.0
0.01,25.0,1.0,4.0,48.0,0.85,0.388293,-0.026104,0.015115,0.225771,0.305069,0.271862,,,,0.09,42.0,1666.0
0.0001,25.0,1.0,2.0,24.0,1.0,0.004987,-0.008788,-0.047646,0.287946,0.302484,0.28039,,,,0.01,42.0,1667.0
0.1,25.0,1.0,2.0,24.0,1.0,0.994597,-0.036699,-0.138626,0.021218,0.30664,0.292312,,,,0.01,42.0,1668.0
0.01,25.0,1.0,2.0,12.0,1.0,0.364984,0.00108,0.005617,0.230032,0.301001,0.27317,,,,0.01,42.0,1669.0
0.01,25.0,1.0,2.0,24.0,0.85,0.394895,-0.021851,0.009273,0.224549,0.304436,0.272667,,,,0.1,42.0,1670.0
0.0001,25.0,1.0,2.0,96.0,1.0,0.004987,-0.008788,-0.047646,0.287946,0.302484,0.28039,,,,0.01,42.0,1671.0
0.1,25.0,1.0,2.0,96.0,1.0,0.994597,-0.036699,-0.138626,0.021218,0.30664,0.292312,,,,0.01,42.0,1672.0
0.01,25.0,1.0,2.0,192.0,1.0,0.394895,0.003681,-0.021103,0.224549,0.300608,0.276816,,,,0.01,42.0,1673.0
0.01,25.0,1.0,2.0,96.0,0.85,0.394895,-0.021851,0.009273,0.224549,0.304436,0.272667,,,,0.1,42.0,1674.0
0.1,800.0,0.25,2.0,48.0,1.0,0.999706,-0.21541,-0.164067,0.004949,0.332019,0.295559,,,,0.22,42.0,1675.0
0.01,400.0,0.25,2.0,48.0,1.0,0.873818,-0.010921,0.049413,0.102541,0.302803,0.267086,,,,0.11,42.0,1676.0
0.01,800.0,0.4,2.0,48.0,1.0,0.997802,0.064436,0.032215,0.013532,0.291299,0.269492,,,,0.25,42.0,1677.0
0.01,800.0,0.25,4.0,48.0,1.0,0.960855,0.007358,0.082371,0.057113,0.300053,0.262415,,,,0.2,42.0,1678.0
0.01,800.0,0.25,2.0,24.0,1.0,0.976497,-0.017554,0.062415,0.044255,0.303795,0.265254,,,,0.22,42.0,1679.0
0.01,800.0,0.25,2.0,48.0,0.85,0.966212,0.03146,-0.042028,0.053061,0.296388,0.279638,,,,0.62,42.0,1680.0
0.0001,400.0,0.25,2.0,48.0,1.0,0.024488,-0.006009,-0.045184,0.28511,0.302067,0.280061,,,,0.11,42.0,1681.0
0.1,400.0,0.25,2.0,48.0,1.0,0.999681,-0.199152,-0.16554,0.005153,0.329791,0.295746,,,,0.11,42.0,1682.0
0.01,200.0,0.25,2.0,48.0,1.0,0.674545,0.031361,0.036567,0.16468,0.296403,0.268885,,,,0.06,42.0,1683.0
0.01,400.0,0.4,2.0,48.0,1.0,0.965031,0.065854,0.031711,0.053981,0.291078,0.269562,,,,0.13,42.0,1684.0
0.01,400.0,0.25,4.0,48.0,1.0,0.840813,0.016656,0.07624,0.115173,0.298645,0.263291,,,,0.11,42.0,1685.0
0.01,400.0,0.25,2.0,24.0,1.0,0.873818,-0.010921,0.049413,0.102541,0.302803,0.267086,,,,0.11,42.0,1686.0
0.01,400.0,0.25,2.0,96.0,1.0,0.873818,-0.010921,0.049413,0.102541,0.302803,0.267086,,,,0.11,42.0,1687.0
0.01,400.0,0.25,2.0,48.0,0.85,0.85401,0.043685,0.001905,0.110296,0.294512,0.273679,,,,0.31,42.0,1688.0
0.0001,800.0,0.4,2.0,48.0,1.0,0.07314,0.000161,-0.039368,0.277909,0.301139,0.27928,,,,0.25,42.0,1689.0
0.1,800.0,0.4,2.0,48.0,1.0,0.999733,-0.064418,0.070594,0.004717,0.310712,0.264094,,,,0.25,42.0,1690.0
0.01,800.0,0.55,2.0,48.0,1.0,0.999568,0.081992,0.017497,0.005999,0.288553,0.271533,,,,0.29,42.0,1691.0
0.01,800.0,0.4,4.0,48.0,1.0,0.994521,0.082128,0.02876,0.021368,0.288531,0.269972,,,,0.23,42.0,1692.0
0.01,800.0,0.4,2.0,24.0,1.0,0.997802,0.064436,0.032215,0.013532,0.291299,0.269492,,,,0.27,42.0,1693.0
0.01,800.0,0.4,2.0,96.0,1.0,0.997802,0.064436,0.032215,0.013532,0.291299,0.269492,,,,0.25,42.0,1694.0
0.01,800.0,0.4,2.0,48.0,0.85,0.996585,-0.020489,0.033455,0.01687,0.304233,0.269319,,,,1.12,42.0,1695.0
0.0001,800.0,0.25,4.0,48.0,1.0,0.043109,-0.001364,-0.042367,0.282376,0.301369,0.279683,,,,0.21,42.0,1696.0
0.1,800.0,0.25,4.0,48.0,1.0,0.99969,-0.309018,-0.052837,0.005086,0.344568,0.281084,,,,0.21,42.0,1697.0
0.01,800.0,0.25,8.0,48.0,1.0,0.911736,0.049062,0.042616,0.085761,0.293683,0.26804,,,,0.2,42.0,1698.0
0.01,800.0,0.25,4.0,24.0,1.0,0.960855,0.007358,0.082371,0.057113,0.300053,0.262415,,,,0.22,42.0,1699.0
0.01,800.0,0.25,4.0,96.0,1.0,0.960855,0.007358,0.082371,0.057113,0.300053,0.262415,,,,0.21,42.0,1700.0
0.01,800.0,0.25,4.0,48.0,0.85,0.961537,0.025773,-0.030065,0.056613,0.297257,0.278028,,,,0.56,42.0,1701.0
0.0001,800.0,0.25,2.0,24.0,1.0,0.048683,-0.001788,-0.043022,0.281552,0.301432,0.279771,,,,0.21,42.0,1702.0
0.1,800.0,0.25,2.0,24.0,1.0,0.999706,-0.21541,-0.164067,0.004949,0.332019,0.295559,,,,0.22,42.0,1703.0
0.01,800.0,0.25,2.0,12.0,1.0,0.977398,0.014879,0.053176,0.043398,0.298914,0.266557,,,,0.22,42.0,1704.0
0.01,800.0,0.25,2.0,24.0,0.85,0.966212,0.03146,-0.042028,0.053061,0.296388,0.279638,,,,0.64,42.0,1705.0
0.0001,800.0,0.25,2.0,48.0,0.85,0.049481,0.001034,-0.038793,0.281434,0.301008,0.279203,,,,0.61,42.0,1706.0
0.1,800.0,0.25,2.0,48.0,0.85,0.999694,0.050236,-0.175678,0.005048,0.293501,0.29703,,,,0.68,42.0,1707.0
0.01,800.0,0.25,2.0,96.0,0.85,0.966212,0.03146,-0.042028,0.053061,0.296388,0.279638,,,,0.62,42.0,1708.0
0.01,800.0,0.25,2.0,48.0,0.7,0.966438,0.042985,-0.018038,0.052883,0.294619,0.2764,,,,0.55,42.0,1709.0
1.0,800.0,0.25,2.0,3.0,1.0,-4.526995103409408e+56,-3.9647958050017634e+56,-5.424146111410182e+56,6.141878095126885e+27,5.996702437639045e+27,6.38001237526925e+27,,,,0.19,42.0,1710.0
10.0,400.0,0.25,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1711.0
10.0,800.0,0.4,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1712.0
10.0,800.0,0.25,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.17,42.0,1713.0
10.0,800.0,0.25,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1714.0
10.0,800.0,0.25,2.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.32,42.0,1715.0
1.0,400.0,0.25,2.0,3.0,1.0,-1.0638920715907413e+30,-1.2731230185027322e+30,-1.6381579735550063e+30,297745335207956.56,339810873695950.25,350617606981403.1,,,,0.09,42.0,1716.0
10.0,200.0,0.25,2.0,3.0,1.0,-inf,-inf,-inf,inf,inf,inf,,,,0.05,42.0,1717.0
10.0,400.0,0.4,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1718.0
10.0,400.0,0.25,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.09,42.0,1719.0
10.0,400.0,0.25,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,42.0,1720.0
10.0,400.0,0.25,2.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1721.0
1.0,800.0,0.4,2.0,3.0,1.0,-1.1316148769118284e+16,-6.2675776165043576e+16,-6.715091799838577e+16,30707573.78426,75396632.158774,70987488.010551,,,,0.19,42.0,1722.0
10.0,800.0,0.55,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.2,42.0,1723.0
10.0,800.0,0.4,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1724.0
10.0,800.0,0.4,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1725.0
10.0,800.0,0.4,2.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.41,42.0,1726.0
1.0,800.0,0.25,4.0,3.0,1.0,-1.3725868482032702e+49,-1.1526560291978135e+49,-2.308038993792113e+49,1.0694638189127168e+24,1.0224732382328935e+24,1.3160651900988925e+24,,,,0.19,42.0,1727.0
10.0,800.0,0.25,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.19,42.0,1728.0
10.0,800.0,0.25,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.18,42.0,1729.0
10.0,800.0,0.25,4.0,3.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.31,42.0,1730.0
1.0,800.0,0.25,2.0,6.0,1.0,-4.895657037545811e+100,-8.345401712764988e+100,-7.862841495690019e+100,6.387069955311698e+49,8.700129357865926e+49,7.681492162051202e+49,,,,0.2,42.0,1731.0
10.0,800.0,0.25,2.0,6.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.44,42.0,1732.0
1.0,800.0,0.25,2.0,3.0,0.85,-8.39866572447074e+53,-2.198081580130442e+53,-3.8215205279757243e+53,2.6454607840908842e+26,1.4119651905500245e+26,1.6934560489379328e+26,,,,0.4,42.0,1733.0
10.0,800.0,0.25,2.0,3.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.29,42.0,1734.0
0.1,25.0,1.0,2.0,3.0,1.0,0.529375,0.003642,0.017838,0.198031,0.300614,0.271486,,,,0.01,42.0,1735.0
0.01,50.0,1.0,2.0,3.0,1.0,0.156383,0.002342,-0.028903,0.265136,0.30081,0.277871,,,,0.01,42.0,1736.0
0.01,25.0,0.85,2.0,3.0,1.0,0.076795,-0.000803,-0.034215,0.277361,0.301284,0.278587,,,,0.01,42.0,1737.0
0.01,25.0,1.0,4.0,3.0,1.0,0.083341,0.001425,-0.031287,0.276376,0.300949,0.278193,,,,0.01,42.0,1738.0
0.01,25.0,1.0,2.0,6.0,1.0,0.216277,0.004333,-0.003683,0.255551,0.30051,0.274444,,,,0.01,42.0,1739.0
0.01,25.0,1.0,2.0,3.0,0.85,0.136923,-0.021804,0.007559,0.268177,0.304429,0.272903,,,,0.04,42.0,1740.0
1.0,25.0,1.0,2.0,3.0,1.0,0.970241,-0.634097,-0.401394,0.049797,0.384982,0.324292,,,,0.01,42.0,1741.0
0.1,50.0,1.0,2.0,3.0,1.0,0.745773,0.029168,-0.015341,0.145548,0.296739,0.276033,,,,0.02,42.0,1742.0
0.1,25.0,0.85,2.0,3.0,1.0,0.519181,0.060559,-0.01998,0.200164,0.291902,0.276663,,,,0.01,42.0,1743.0
0.1,25.0,1.0,4.0,3.0,1.0,0.512519,-0.018251,-0.024523,0.201546,0.303899,0.277279,,,,0.01,42.0,1744.0
0.1,25.0,1.0,2.0,6.0,1.0,0.900868,-0.067099,0.04429,0.090887,0.311103,0.267805,,,,0.01,42.0,1745.0
0.1,25.0,1.0,2.0,3.0,0.85,0.668261,0.047922,0.033195,0.166263,0.293859,0.269355,,,,0.04,42.0,1746.0
0.0001,50.0,1.0,2.0,3.0,1.0,0.00175,-0.008816,-0.047776,0.288414,0.302488,0.280408,,,,0.01,42.0,1747.0
0.01,100.0,1.0,2.0,3.0,1.0,0.275821,0.017449,-0.009054,0.245651,0.298524,0.275178,,,,0.03,42.0,1748.0
0.01,50.0,0.85,2.0,3.0,1.0,0.144809,0.008738,-0.029657,0.266949,0.299845,0.277973,,,,0.01,42.0,1749.0
0.01,50.0,1.0,4.0,3.0,1.0,0.154838,0.007157,-0.030608,0.265379,0.300084,0.278101,,,,0.01,42.0,1750.0
0.01,50.0,1.0,2.0,6.0,1.0,0.378466,0.019964,0.020401,0.227577,0.298142,0.271131,,,,0.02,42.0,1751.0
0.01,50.0,1.0,2.0,3.0,0.85,0.242357,-0.006258,0.024673,0.251263,0.302104,0.27054,,,,0.08,42.0,1752.0
0.0001,25.0,0.85,2.0,3.0,1.0,0.000793,-0.008929,-0.047938,0.288552,0.302505,0.28043,,,,0.01,42.0,1753.0
0.01,25.0,0.7,2.0,3.0,1.0,0.068424,0.001843,-0.031578,0.278616,0.300886,0.278232,,,,0.01,42.0,1754.0
0.01,25.0,0.85,4.0,3.0,1.0,0.073673,0.002882,-0.036065,0.27783,0.300729,0.278836,,,,0.01,42.0,1755.0
0.01,25.0,0.85,2.0,6.0,1.0,0.184006,0.012653,-0.019911,0.260759,0.299252,0.276654,,,,0.01,42.0,1756.0
0.01,25.0,0.85,2.0,3.0,0.85,0.137986,-0.008849,-0.011069,0.268012,0.302493,0.275452,,,,0.03,42.0,1757.0
0.0001,25.0,1.0,4.0,3.0,1.0,0.000878,-0.008862,-0.047829,0.28854,0.302495,0.280415,,,,0.01,42.0,1758.0
0.01,25.0,1.0,8.0,3.0,1.0,0.082029,0.002006,-0.034447,0.276574,0.300861,0.278619,,,,0.01,42.0,1759.0
0.01,25.0,1.0,4.0,6.0,1.0,0.206054,0.003021,-0.007637,0.257212,0.300708,0.274984,,,,0.01,42.0,1760.0
0.01,25.0,1.0,4.0,3.0,0.85,0.136923,-0.021804,0.007559,0.268177,0.304429,0.272903,,,,0.04,42.0,1761.0
0.0001,25.0,1.0,2.0,6.0,1.0,0.002464,-0.008748,-0.047531,0.288311,0.302478,0.280375,,,,0.01,42.0,1762.0
0.01,25.0,1.0,2.0,6.0,0.85,0.282231,-0.017158,0.003244,0.244562,0.303736,0.273495,,,,0.06,42.0,1763.0
1e-06,25.0,0.25,2.0,48.0,1.0,1.5e-05,-0.008999,-0.048065,0.288664,0.302515,0.280446,,,,0.01,42.0,1764.0
1e-08,50.0,0.25,2.0,48.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,1765.0
1e-08,25.0,0.4,2.0,48.0,1.0,0.0,-0.009,-0.048067,0.288666,0.302516,0.280447,,,,0.01,42.0,1766.0
